employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
59613,Operations,region_7,Bachelors,m,sourcing,1,39,5,3,0,57,0
8113,Operations,region_16,Bachelors,m,other,1,37,3,5,0,,0
54049,SalesMarketing,region_19,Bachelors,m,other,1,40,5,4,0,49,0
69415,Finance,region_22,Mastersabove,m,sourcing,1,30,4,4,0,59,0
4398,SalesMarketing,region_19,Bachelors,m,other,3,33,1,7,0,46,0
42257,Analytics,region_8,Bachelors,m,sourcing,1,27,5,2,0,81,0
3185,SalesMarketing,region_2,Bachelors,f,sourcing,1,31,4,5,0,46,0
52650,Operations,region_4,Mastersabove,f,sourcing,1,46,4,17,0,64,0
73325,Operations,region_22,Bachelors,m,other,1,34,1,6,0,,0
36083,Technology,region_16,Bachelors,m,other,2,26,1,3,0,85,0
46349,Operations,region_17,Bachelors,m,other,1,33,5,8,0,60,1
77056,SalesMarketing,region_31,Bachelors,f,sourcing,1,27,4,2,0,49,1
33475,Finance,region_26,Bachelors,f,other,1,30,3,8,0,63,0
21071,Operations,region_7,Bachelors,m,other,1,43,3,7,0,59,0
26387,Procurement,region_17,Mastersabove,m,other,1,42,5,9,0,69,1
61989,Technology,region_24,Bachelors,m,other,1,34,3,6,0,80,0
65878,R&D,region_15,Bachelors,m,other,1,30,3,2,0,80,0
54682,Procurement,region_2,Bachelors,m,other,1,31,5,9,0,67,0
11151,Analytics,region_7,Bachelors,m,sourcing,2,37,3,7,0,83,0
15986,Technology,region_7,Bachelors,m,referred,1,26,4,2,0,82,0
45528,Operations,region_2,Bachelors,m,referred,1,37,3,9,0,59,0
12110,Operations,region_22,Below Secondary,m,other,1,23,1,2,0,58,0
3921,HR,region_2,Below Secondary,m,other,1,26,3,1,0,53,0
65030,Technology,region_7,Mastersabove,m,referred,1,36,5,3,0,80,0
35426,Legal,region_2,Bachelors,m,sourcing,3,34,3,3,0,58,0
62032,Analytics,region_22,Bachelors,m,other,1,33,3,9,0,86,1
12989,HR,region_15,Bachelors,f,sourcing,1,36,5,8,0,48,0
41176,Operations,region_11,Bachelors,f,other,1,37,5,4,0,57,0
13669,Procurement,region_2,Bachelors,m,other,2,27,3,3,0,69,0
51033,SalesMarketing,region_7,Bachelors,f,sourcing,1,35,2,9,0,54,0
38332,Technology,region_22,Bachelors,f,sourcing,1,28,,1,0,82,0
34784,Procurement,region_2,Bachelors,f,sourcing,2,26,3,2,0,70,0
50905,SalesMarketing,region_28,Mastersabove,m,sourcing,1,33,5,3,0,94,1
43508,SalesMarketing,region_13,Bachelors,m,other,3,29,2,2,0,46,0
1166,R&D,region_26,Bachelors,m,other,1,34,5,3,0,81,0
48111,Operations,region_2,Mastersabove,f,other,3,36,3,4,0,,0
41718,Operations,region_29,Mastersabove,m,sourcing,1,34,2,5,0,58,0
24621,SalesMarketing,region_4,Mastersabove,f,other,1,35,3,10,0,52,0
67704,SalesMarketing,region_2,Bachelors,m,other,1,38,3,9,0,50,0
60163,Operations,region_15,Bachelors,m,other,2,53,3,16,0,58,0
29114,Technology,region_22,Bachelors,m,sourcing,1,27,5,5,0,82,1
10460,SalesMarketing,region_21,Bachelors,m,other,1,29,4,7,0,46,0
66376,Procurement,region_30,Bachelors,m,sourcing,2,29,3,5,0,68,0
42693,Operations,region_15,Bachelors,m,sourcing,1,50,2,19,0,62,0
76548,Procurement,region_8,Mastersabove,m,other,1,34,4,10,0,97,1
17296,Finance,region_22,Bachelors,f,other,1,33,4,6,0,58,0
21148,Analytics,region_4,Bachelors,m,sourcing,2,28,,1,0,89,0
69948,Procurement,region_4,Mastersabove,m,sourcing,1,38,3,9,0,71,0
49479,Procurement,region_2,Bachelors,f,other,1,50,3,2,0,63,0
27406,R&D,region_7,Bachelors,m,other,1,41,5,7,0,82,0
50617,SalesMarketing,region_2,Bachelors,m,sourcing,3,30,,1,0,46,0
60683,Operations,region_4,Mastersabove,m,other,1,43,3,17,0,58,0
6228,SalesMarketing,region_30,Bachelors,m,sourcing,1,39,4,3,0,52,0
66646,Analytics,region_22,Bachelors,m,sourcing,2,33,4,9,0,87,0
45033,SalesMarketing,region_7,Bachelors,m,other,3,29,3,6,0,50,0
4095,SalesMarketing,region_2,Bachelors,m,other,1,44,2,2,0,51,1
74727,SalesMarketing,region_6,Bachelors,m,sourcing,1,30,4,4,0,48,1
52859,Operations,region_17,Bachelors,f,sourcing,1,32,5,3,0,59,0
30413,Procurement,region_2,Mastersabove,m,other,1,47,5,18,0,71,0
62892,Finance,region_22,Mastersabove,m,other,1,34,3,7,0,57,0
26503,Procurement,region_31,Bachelors,m,other,2,30,4,8,0,66,0
27640,HR,region_22,Bachelors,m,sourcing,1,29,5,2,0,46,0
35624,SalesMarketing,region_6,Bachelors,m,other,2,29,3,4,0,42,0
64086,SalesMarketing,region_20,Mastersabove,m,sourcing,1,37,3,6,0,50,0
12306,Operations,region_2,Mastersabove,f,other,1,55,2,13,0,60,0
41434,Legal,region_31,Bachelors,f,sourcing,1,31,4,2,0,59,0
26392,SalesMarketing,region_15,Bachelors,f,other,1,31,1,2,0,55,0
23794,SalesMarketing,region_15,Bachelors,f,other,1,32,3,9,0,51,0
35536,HR,region_26,Bachelors,f,other,1,34,3,8,0,50,0
32511,Operations,region_1,Bachelors,f,other,1,35,4,6,0,60,0
20122,SalesMarketing,region_2,Mastersabove,f,other,2,34,3,6,0,50,0
19444,SalesMarketing,region_15,Mastersabove,m,sourcing,1,44,2,14,0,,0
31169,Operations,region_22,Bachelors,m,sourcing,1,27,5,4,0,54,0
44395,Technology,region_10,Mastersabove,m,other,1,30,3,2,0,83,0
63676,SalesMarketing,region_31,Bachelors,m,sourcing,1,41,3,6,0,51,0
26958,SalesMarketing,region_31,Bachelors,m,sourcing,1,30,3,3,0,48,1
43479,Legal,region_5,Bachelors,m,sourcing,1,26,,1,0,58,0
49236,SalesMarketing,region_27,Bachelors,m,sourcing,1,31,4,6,0,52,0
24056,SalesMarketing,region_2,Mastersabove,m,other,1,58,1,6,0,49,0
51399,SalesMarketing,region_7,Bachelors,m,other,1,52,3,9,0,46,0
23535,Technology,region_7,Mastersabove,f,sourcing,1,35,1,2,0,83,0
23864,Operations,region_16,Bachelors,m,other,1,25,5,2,0,,0
30621,Technology,region_7,Bachelors,m,other,1,55,4,17,0,78,0
48380,SalesMarketing,region_16,,m,sourcing,1,24,,1,0,51,0
47483,Operations,region_8,Mastersabove,m,other,1,43,1,5,0,52,0
26036,Operations,region_12,Bachelors,m,other,1,27,4,2,0,55,0
55989,Analytics,region_22,Mastersabove,m,other,1,37,4,9,0,83,0
39963,SalesMarketing,region_27,,m,sourcing,1,32,1,6,0,47,0
70258,HR,region_20,Bachelors,m,sourcing,2,27,5,3,0,51,0
25378,SalesMarketing,region_13,Mastersabove,m,other,2,40,3,14,0,49,0
43905,SalesMarketing,region_27,Mastersabove,m,other,1,33,3,4,1,95,1
58863,Procurement,region_22,Bachelors,m,other,2,34,3,8,0,66,0
21530,SalesMarketing,region_25,Bachelors,m,other,1,29,4,2,0,59,1
74567,Technology,region_2,Bachelors,m,other,2,26,4,3,0,81,0
48894,Operations,region_2,Mastersabove,f,other,2,42,3,13,0,58,0
51410,Procurement,region_11,Bachelors,m,sourcing,1,27,,1,0,68,0
21993,Technology,region_15,Bachelors,f,other,1,32,1,5,0,81,0
29212,Procurement,region_23,Mastersabove,f,sourcing,1,35,5,10,0,70,0
41239,SalesMarketing,region_26,Bachelors,m,sourcing,2,25,,1,0,46,0
76110,SalesMarketing,region_2,Mastersabove,m,sourcing,2,49,5,18,0,52,0
58229,Operations,region_19,Mastersabove,m,sourcing,1,35,5,3,0,58,0
75470,SalesMarketing,region_22,Mastersabove,m,other,1,33,4,5,0,54,0
1304,Procurement,region_2,Bachelors,f,other,2,40,3,3,0,70,0
59363,Procurement,region_22,Bachelors,m,other,4,30,3,4,0,71,0
49429,Finance,region_2,Bachelors,f,other,1,26,5,4,0,60,0
25151,Operations,region_16,Bachelors,m,sourcing,1,29,1,6,0,59,0
32339,Analytics,region_29,Bachelors,m,other,1,38,3,5,0,82,0
47294,SalesMarketing,region_10,Mastersabove,m,other,2,37,2,7,0,50,0
22908,Technology,region_24,Bachelors,f,other,1,28,,1,0,78,0
40005,Technology,region_6,Bachelors,m,other,3,30,3,2,0,81,0
75245,HR,region_2,Below Secondary,f,other,1,20,,1,0,51,0
17152,Operations,region_23,Bachelors,f,sourcing,1,32,5,9,0,56,1
36484,Finance,region_32,Bachelors,m,other,1,31,3,5,0,60,0
39027,Technology,region_26,Bachelors,m,other,1,25,4,2,0,84,0
36011,Analytics,region_22,Bachelors,m,other,3,30,5,2,0,86,0
33207,SalesMarketing,region_2,,f,sourcing,2,25,,1,0,50,0
76956,Analytics,region_22,,m,sourcing,1,26,,1,0,85,0
53351,Technology,region_33,Mastersabove,m,sourcing,1,46,2,14,0,77,0
17375,Technology,region_11,Bachelors,f,sourcing,1,37,4,9,0,77,0
7196,Operations,region_28,Mastersabove,f,other,1,31,5,3,0,64,0
11025,Analytics,region_2,Bachelors,m,other,1,32,5,4,0,82,0
75366,Technology,region_5,Bachelors,m,other,1,26,4,2,0,76,0
42715,Technology,region_22,Mastersabove,m,sourcing,1,48,4,4,0,75,0
29167,Finance,region_2,Bachelors,m,other,1,50,4,18,0,57,0
6065,SalesMarketing,region_6,Bachelors,m,sourcing,2,31,2,4,0,44,0
36157,Operations,region_22,Bachelors,m,other,1,30,5,3,0,57,0
60412,Procurement,region_25,Mastersabove,f,other,1,36,1,8,0,67,0
71138,Technology,region_2,Mastersabove,m,sourcing,1,44,4,3,0,79,0
74335,Operations,region_13,Bachelors,f,other,2,32,3,7,0,57,1
20596,Technology,region_11,Mastersabove,f,other,1,40,5,9,0,90,1
2841,Technology,region_33,Bachelors,m,other,1,28,2,2,0,78,0
45300,Analytics,region_32,Bachelors,m,other,1,31,5,5,0,81,0
43873,SalesMarketing,region_2,Bachelors,m,sourcing,1,55,1,2,0,47,0
4888,Finance,region_2,Bachelors,m,sourcing,3,56,5,15,0,58,0
33725,Analytics,region_2,Bachelors,m,other,1,29,3,3,0,83,0
4966,SalesMarketing,region_7,Mastersabove,m,sourcing,3,42,1,14,0,54,0
20334,Analytics,region_16,Bachelors,m,other,1,32,1,6,0,83,0
55149,Operations,region_19,Bachelors,m,sourcing,1,28,3,3,0,,0
72328,R&D,region_16,Bachelors,m,other,2,37,5,3,0,88,0
52140,SalesMarketing,region_13,Bachelors,m,sourcing,2,28,,1,0,55,0
10246,HR,region_23,Mastersabove,m,sourcing,1,35,5,6,0,47,0
1770,Technology,region_13,Bachelors,m,sourcing,3,29,4,7,0,80,0
34089,SalesMarketing,region_22,Bachelors,f,other,1,28,1,4,0,50,0
12354,HR,region_25,Mastersabove,f,other,1,32,5,4,0,53,0
49846,Procurement,region_2,,m,other,3,36,1,9,0,69,0
73707,Procurement,region_26,Bachelors,f,other,1,36,5,10,0,75,1
10618,Procurement,region_11,Bachelors,f,sourcing,1,27,1,5,0,70,0
51455,Technology,region_20,Bachelors,m,other,1,28,3,5,0,83,0
28827,Operations,region_26,Bachelors,m,sourcing,1,30,3,3,0,58,0
38843,Procurement,region_2,Bachelors,f,sourcing,2,25,2,2,0,71,0
74212,Operations,region_33,Mastersabove,m,other,1,40,4,4,0,62,0
7438,Procurement,region_15,Mastersabove,f,sourcing,1,40,3,9,0,71,0
64443,SalesMarketing,region_28,Bachelors,m,other,1,33,2,6,0,49,0
27444,Finance,region_2,Bachelors,m,sourcing,1,38,4,5,0,,0
44190,Procurement,region_15,Bachelors,m,other,1,36,5,10,0,71,1
30833,SalesMarketing,region_2,Bachelors,m,referred,1,36,5,9,0,51,0
65787,SalesMarketing,region_26,Bachelors,m,other,1,33,1,6,0,50,0
41247,SalesMarketing,region_2,Bachelors,f,other,1,50,3,4,0,55,0
40052,SalesMarketing,region_28,Mastersabove,f,sourcing,1,35,2,9,0,50,0
71324,Procurement,region_2,Bachelors,f,other,3,57,3,17,0,70,0
67538,SalesMarketing,region_7,Bachelors,m,sourcing,1,33,2,9,0,50,0
43086,Operations,region_2,Mastersabove,m,sourcing,1,46,3,17,0,59,1
13976,Analytics,region_31,Bachelors,m,other,1,52,1,3,0,85,0
4551,Procurement,region_13,Bachelors,f,other,1,27,4,4,0,66,0
26939,Operations,region_2,Bachelors,f,sourcing,2,38,3,4,0,60,0
2423,Operations,region_2,Bachelors,m,sourcing,1,38,5,7,0,60,0
37871,SalesMarketing,region_31,Mastersabove,m,sourcing,1,32,1,9,0,52,0
40123,Technology,region_22,Bachelors,f,sourcing,2,29,2,6,0,81,0
2364,SalesMarketing,region_2,Bachelors,m,other,1,50,5,9,0,51,0
60269,HR,region_2,Below Secondary,m,referred,1,24,,1,0,57,0
43919,HR,region_22,Below Secondary,m,other,1,21,3,2,0,,0
49984,Technology,region_21,Mastersabove,m,sourcing,1,42,1,4,0,79,0
16372,Operations,region_19,Bachelors,f,other,2,32,2,5,0,64,0
73215,SalesMarketing,region_22,Mastersabove,f,other,2,32,3,6,0,51,0
38954,Technology,region_2,Mastersabove,m,other,1,41,3,3,0,79,0
41553,SalesMarketing,region_31,Mastersabove,m,other,2,38,1,3,0,52,0
47546,Technology,region_2,Bachelors,f,other,1,46,3,19,0,79,0
31044,Finance,region_26,Bachelors,f,sourcing,1,31,5,8,0,60,0
62406,Operations,region_31,Bachelors,m,other,1,46,3,16,0,63,0
74200,SalesMarketing,region_2,Bachelors,m,sourcing,1,33,1,5,0,62,1
35734,Finance,region_27,Bachelors,m,sourcing,1,33,3,5,0,62,0
48500,Procurement,region_16,Bachelors,m,other,1,30,,1,0,69,0
42632,Analytics,region_26,Bachelors,m,other,1,31,4,5,0,91,0
17353,Finance,region_2,Bachelors,m,sourcing,1,27,5,2,0,,0
1973,SalesMarketing,region_12,Mastersabove,m,other,1,38,1,6,0,52,0
57510,Operations,region_15,Bachelors,m,other,3,33,4,6,0,64,0
55431,SalesMarketing,region_27,Bachelors,m,other,1,36,3,3,0,50,0
5913,Analytics,region_7,Bachelors,m,other,1,31,3,8,0,88,1
36973,Operations,region_22,Bachelors,m,sourcing,1,27,,1,0,,0
9688,Operations,region_2,Mastersabove,m,other,1,47,3,15,0,59,0
76706,Analytics,region_26,Bachelors,m,other,1,27,5,2,0,81,1
3245,Technology,region_2,Bachelors,f,other,1,42,1,13,0,76,0
7535,Operations,region_2,Bachelors,m,other,1,30,2,3,0,57,0
51699,Finance,region_26,Bachelors,f,sourcing,1,28,4,5,0,63,0
14801,Analytics,region_15,Bachelors,m,other,2,35,5,3,0,82,0
17387,SalesMarketing,region_7,Mastersabove,m,other,1,34,3,5,0,53,0
1385,Operations,region_15,Bachelors,f,other,1,32,5,7,0,59,0
31729,Operations,region_19,Mastersabove,f,other,1,38,3,2,0,52,0
47340,SalesMarketing,region_2,Bachelors,m,other,1,33,3,6,0,49,0
19282,SalesMarketing,region_2,Bachelors,f,sourcing,1,28,1,2,0,47,0
4853,HR,region_2,Bachelors,m,sourcing,1,27,3,4,0,54,0
31658,Legal,region_27,Below Secondary,m,other,1,26,5,3,0,60,0
74983,Procurement,region_2,Bachelors,m,other,1,30,5,6,0,70,0
58762,Finance,region_22,Bachelors,m,sourcing,2,24,5,2,0,,0
52040,Operations,region_22,Mastersabove,m,sourcing,1,36,4,7,1,62,0
65116,Operations,region_2,Mastersabove,m,sourcing,1,41,3,12,0,60,0
8530,SalesMarketing,region_2,,m,other,2,32,3,3,0,50,0
54246,SalesMarketing,region_12,Bachelors,m,other,1,37,1,7,0,49,0
13227,Operations,region_6,Bachelors,f,sourcing,1,30,4,7,0,59,0
35050,SalesMarketing,region_27,Bachelors,m,other,1,34,4,8,0,47,0
61144,Operations,region_24,Bachelors,m,sourcing,1,31,3,6,0,,0
46385,Procurement,region_16,Bachelors,f,sourcing,1,30,3,4,0,68,0
37141,Operations,region_2,Bachelors,f,sourcing,1,54,1,24,0,59,0
13831,HR,region_2,Mastersabove,f,sourcing,1,37,3,11,0,47,0
11120,SalesMarketing,region_13,Bachelors,m,other,1,32,4,6,0,46,0
50010,Technology,region_2,Bachelors,m,other,1,35,1,8,0,80,0
50029,HR,region_28,Bachelors,f,other,1,27,,1,0,51,0
10082,Technology,region_2,Bachelors,f,sourcing,1,35,2,10,0,84,0
10777,Procurement,region_31,Mastersabove,f,sourcing,1,33,3,8,0,65,0
72874,Finance,region_26,Bachelors,m,other,1,29,3,3,0,,0
44555,SalesMarketing,region_13,Bachelors,f,other,1,40,3,6,0,53,0
36310,Finance,region_26,Bachelors,f,sourcing,1,29,5,2,0,60,0
45120,Finance,region_19,Bachelors,m,other,1,34,5,7,0,62,0
10715,SalesMarketing,region_31,Bachelors,m,other,1,30,2,5,0,62,1
40746,Operations,region_2,Bachelors,m,sourcing,1,47,5,14,0,60,0
23284,Technology,region_26,Bachelors,f,other,1,44,5,14,0,76,0
5162,Technology,region_15,Bachelors,m,other,2,27,1,2,0,78,0
48232,Technology,region_2,Bachelors,m,referred,1,39,4,4,0,80,0
17533,SalesMarketing,region_2,Bachelors,f,other,1,34,1,2,0,52,0
26116,SalesMarketing,region_13,Mastersabove,m,other,1,34,3,3,0,49,1
33011,Finance,region_7,Bachelors,f,other,1,28,5,5,1,70,1
48593,Procurement,region_13,Bachelors,f,other,1,42,3,6,0,72,0
30989,Technology,region_5,Bachelors,m,other,1,32,5,2,0,83,0
63304,Procurement,region_14,Bachelors,f,sourcing,1,36,3,2,0,82,1
3576,SalesMarketing,region_7,Mastersabove,m,sourcing,1,37,3,10,0,52,0
16208,Analytics,region_22,Bachelors,m,other,1,30,,1,0,85,0
9581,SalesMarketing,region_2,Bachelors,m,other,2,23,3,4,0,51,0
47766,SalesMarketing,region_2,Bachelors,m,other,1,49,1,12,0,53,0
74483,Operations,region_2,Bachelors,m,other,1,37,4,8,1,60,0
44644,Technology,region_9,Mastersabove,m,other,1,31,,1,0,82,0
8396,Operations,region_12,Bachelors,f,other,2,30,1,3,0,62,0
53177,Operations,region_8,Bachelors,m,other,1,27,,1,0,63,0
49345,Procurement,region_2,Mastersabove,m,sourcing,1,42,4,14,0,67,0
6408,Procurement,region_27,Mastersabove,m,sourcing,2,40,1,10,0,69,0
59221,Operations,region_19,Mastersabove,m,sourcing,1,41,2,3,1,68,1
54407,Analytics,region_31,Bachelors,m,other,1,29,1,2,1,85,0
33436,Operations,region_16,Bachelors,f,other,1,43,3,6,0,62,0
49954,Technology,region_2,Mastersabove,m,other,1,57,3,16,0,77,0
15055,SalesMarketing,region_25,Bachelors,m,other,1,25,4,2,0,46,0
67765,Analytics,region_31,Mastersabove,m,sourcing,1,32,3,6,0,84,0
10565,Analytics,region_7,Mastersabove,m,other,2,37,5,4,1,84,1
47064,Technology,region_2,Bachelors,f,sourcing,1,37,1,4,0,83,0
32879,Technology,region_15,Bachelors,m,other,2,48,4,22,0,82,1
38397,Procurement,region_2,Bachelors,m,sourcing,1,35,3,7,0,66,0
13452,Procurement,region_2,Bachelors,f,other,1,54,4,8,0,77,0
42563,Technology,region_7,Bachelors,m,sourcing,1,28,3,4,0,84,0
78235,Procurement,region_2,Bachelors,f,other,1,52,5,19,0,67,0
67003,SalesMarketing,region_23,Bachelors,m,sourcing,1,34,4,3,0,50,0
43398,HR,region_22,Bachelors,m,other,1,47,3,21,0,51,0
42779,Procurement,region_13,Mastersabove,m,other,1,33,3,6,0,69,0
23830,Legal,region_2,Bachelors,m,other,1,46,5,5,0,57,0
25970,Analytics,region_28,Bachelors,m,sourcing,1,31,5,5,0,85,0
27450,SalesMarketing,region_8,Bachelors,m,sourcing,1,31,1,2,0,51,0
68073,Analytics,region_2,Mastersabove,m,other,1,41,4,10,0,87,0
51470,Finance,region_7,Bachelors,m,other,1,33,3,9,0,62,0
23177,HR,region_24,Bachelors,f,other,1,28,4,2,0,49,0
57543,Procurement,region_22,Mastersabove,m,sourcing,1,50,5,15,0,73,0
49347,Legal,region_2,Below Secondary,m,other,1,27,3,2,0,57,0
38965,SalesMarketing,region_26,,m,other,1,29,4,4,0,52,0
48650,SalesMarketing,region_10,Bachelors,m,sourcing,1,31,1,4,0,51,0
70983,Finance,region_15,Bachelors,m,sourcing,3,29,3,1,0,57,0
29071,SalesMarketing,region_11,Bachelors,m,other,1,32,2,5,0,53,0
14344,SalesMarketing,region_30,Mastersabove,m,sourcing,1,46,2,6,0,44,0
29756,SalesMarketing,region_13,Mastersabove,m,other,1,31,4,4,0,51,0
59218,Procurement,region_31,Mastersabove,m,other,1,42,3,2,0,68,0
35142,SalesMarketing,region_20,Bachelors,m,other,1,34,4,8,0,48,0
35794,Analytics,region_26,Mastersabove,m,sourcing,1,33,5,5,0,83,0
14872,Procurement,region_22,Bachelors,f,sourcing,1,29,4,3,0,75,0
70035,Procurement,region_17,Bachelors,m,other,1,41,5,4,0,69,1
51285,SalesMarketing,region_2,Bachelors,m,other,1,36,5,3,0,53,0
9287,R&D,region_15,Mastersabove,m,other,1,31,3,2,0,87,0
8259,SalesMarketing,region_2,Bachelors,m,other,1,37,4,5,0,49,0
78135,SalesMarketing,region_26,,m,sourcing,1,29,4,3,0,50,0
67651,Technology,region_22,Bachelors,m,referred,2,31,4,2,0,79,0
43926,SalesMarketing,region_24,Bachelors,m,other,1,33,3,7,0,48,0
36880,SalesMarketing,region_2,,m,referred,2,25,4,3,0,47,0
57,Technology,region_23,Mastersabove,m,sourcing,1,38,3,5,1,79,1
8805,HR,region_20,Bachelors,f,sourcing,1,30,5,3,0,47,0
63789,Operations,region_33,Bachelors,m,other,1,35,4,7,0,58,0
43555,Operations,region_30,Bachelors,m,other,1,33,3,6,0,63,0
64030,Procurement,region_33,Bachelors,m,other,1,38,3,9,0,81,1
75998,Legal,region_2,Bachelors,m,other,1,48,5,6,0,62,0
62308,SalesMarketing,region_22,Mastersabove,m,other,1,52,3,10,0,50,0
25878,Operations,region_8,Mastersabove,f,sourcing,1,36,5,10,0,59,1
54449,SalesMarketing,region_20,Bachelors,m,other,1,30,3,3,0,52,0
58784,SalesMarketing,region_13,Bachelors,m,sourcing,3,31,3,4,0,51,0
56915,Procurement,region_8,Bachelors,f,other,1,33,4,5,0,65,0
30639,Operations,region_3,Mastersabove,f,sourcing,1,32,4,6,0,58,0
45183,Operations,region_2,Mastersabove,f,referred,1,54,5,19,0,63,0
17872,Finance,region_2,Bachelors,m,sourcing,1,41,3,10,0,65,0
29175,SalesMarketing,region_25,Bachelors,m,other,1,26,3,2,0,52,0
55838,Finance,region_31,Bachelors,f,other,2,27,3,5,0,57,0
1542,Technology,region_15,Bachelors,m,sourcing,1,35,4,4,0,81,0
34187,Analytics,region_2,Mastersabove,m,other,3,53,4,12,0,88,0
32138,Analytics,region_28,Bachelors,m,sourcing,1,30,5,7,0,99,1
17513,Analytics,region_2,Bachelors,m,sourcing,1,42,1,11,0,82,0
68294,Operations,region_22,Bachelors,m,sourcing,1,54,3,15,0,58,0
69258,Technology,region_16,Mastersabove,m,sourcing,1,49,3,3,0,79,0
69806,Procurement,region_2,,f,sourcing,1,29,5,7,0,71,0
63889,Operations,region_13,Bachelors,m,sourcing,1,41,4,4,1,73,1
43461,Operations,region_31,Bachelors,m,other,1,31,3,3,0,,1
76728,SalesMarketing,region_1,Bachelors,m,sourcing,2,30,5,3,0,,0
35163,SalesMarketing,region_16,Bachelors,m,other,1,39,3,5,0,48,0
61219,Finance,region_32,Bachelors,m,sourcing,1,34,2,4,0,60,1
15788,HR,region_17,Bachelors,f,sourcing,1,31,3,9,0,46,1
70272,Procurement,region_14,Mastersabove,f,other,1,36,5,2,0,73,0
35174,Technology,region_13,Mastersabove,f,other,1,41,3,2,0,79,0
6669,SalesMarketing,region_25,Mastersabove,f,other,1,37,5,8,0,50,1
6202,Operations,region_2,Bachelors,m,other,1,26,,1,0,56,0
77430,SalesMarketing,region_28,Mastersabove,m,sourcing,1,34,3,4,0,49,1
65129,SalesMarketing,region_5,Bachelors,m,sourcing,3,44,2,15,0,52,0
2315,SalesMarketing,region_13,Mastersabove,m,sourcing,1,31,5,5,0,53,1
62929,Technology,region_7,Mastersabove,m,sourcing,2,34,3,5,0,78,0
13152,SalesMarketing,region_13,Mastersabove,m,sourcing,2,45,3,3,0,49,0
43740,Operations,region_15,Bachelors,m,sourcing,1,30,5,4,0,64,0
8677,SalesMarketing,region_2,,f,other,2,24,3,2,0,48,0
16744,SalesMarketing,region_31,Bachelors,m,sourcing,1,34,5,10,0,51,0
16088,SalesMarketing,region_22,Bachelors,m,referred,1,26,5,2,0,48,0
44551,Operations,region_8,Bachelors,f,sourcing,1,29,5,4,0,60,0
28950,Technology,region_20,Mastersabove,f,sourcing,1,37,3,5,0,81,0
1355,Operations,region_22,Bachelors,m,other,2,23,,1,0,,0
68712,Operations,region_28,Bachelors,f,sourcing,2,29,,1,0,60,0
11038,SalesMarketing,region_7,Bachelors,f,other,1,29,3,7,0,50,0
74964,SalesMarketing,region_4,Bachelors,m,sourcing,1,34,4,9,0,56,1
816,Technology,region_1,Mastersabove,m,other,1,30,2,4,0,78,0
59019,Technology,region_7,Bachelors,m,sourcing,3,31,,1,0,79,0
3058,SalesMarketing,region_31,,m,sourcing,1,32,1,7,0,46,0
32734,Procurement,region_2,Bachelors,f,other,1,51,5,6,0,70,0
31317,Operations,region_2,Mastersabove,m,other,1,53,3,4,0,66,0
76022,SalesMarketing,region_2,Bachelors,f,other,1,32,4,7,0,48,0
13618,SalesMarketing,region_8,Mastersabove,m,sourcing,1,35,3,4,0,51,0
14985,Analytics,region_22,Bachelors,m,sourcing,2,29,3,4,0,87,0
41011,SalesMarketing,region_22,Bachelors,m,other,1,33,2,7,0,47,0
27619,SalesMarketing,region_11,Mastersabove,m,sourcing,1,44,3,7,0,53,0
44353,Analytics,region_26,Bachelors,f,other,2,26,4,5,0,83,0
38971,Analytics,region_22,Bachelors,f,other,4,27,1,5,0,79,1
40728,SalesMarketing,region_22,,m,other,2,24,,1,0,51,0
45686,SalesMarketing,region_22,Mastersabove,m,other,1,54,4,17,0,52,0
